"","X","coordinateUncertaintyInMeters","occurrenceStatus","decimalLongitude","decimalLatitude"
"4918",4918,NA,"PRESENT",-969010.245979119,512298.95328461
"4919",4919,30258,"PRESENT",-519027.723305029,1072260.81712036
"4920",4920,NA,"PRESENT",-902144.007071902,1394281.79725348
"4921",4921,NA,"PRESENT",-2098152.29759566,3456971.04305214
"4922",4922,NA,"PRESENT",-1444717.11422153,1954530.2903764
"4923",4923,NA,"PRESENT",-1493219.07831824,1950331.90736696
"4924",4924,NA,"PRESENT",-513632.386247961,1124916.31818531
"4925",4925,30870,"PRESENT",-1221392.39896244,1841354.43985302
"4926",4926,1000,"PRESENT",-1195074.14741753,1858102.7519024
"4927",4927,NA,"PRESENT",-1946345.10899999,2797494.44711936
"4928",4928,NA,"PRESENT",-2075003.9696068,3492289.4151726
"4929",4929,NA,"PRESENT",-2122266.83985453,2795198.89213021
"4930",4930,NA,"PRESENT",-2088854.33002768,3551728.02329183
"4931",4931,NA,"PRESENT",-2118186.40671638,2848412.7431392
"4932",4932,NA,"PRESENT",-525463.156965853,741009.231115053
"4933",4933,30810,"PRESENT",-817509.74027674,1779614.70935281
"4934",4934,NA,"PRESENT",-2148391.75660841,3425979.95301396
"4935",4935,NA,"PRESENT",-390994.462218993,1606609.51295264
"4936",4936,NA,"PRESENT",-545685.400603332,602265.997996912
"4937",4937,NA,"PRESENT",-1195995.53974982,1856720.34074339
"4938",4938,30870,"PRESENT",-1217717.26594113,1857949.58162353
"4939",4939,100,"PRESENT",-1224464.4088772,1859433.77636483
"4940",4940,100,"PRESENT",-1221166.410562,1859884.33638128
"4941",4941,NA,"PRESENT",-563301.671725648,1221194.95181378
"4942",4942,NA,"PRESENT",-1224529.00991533,1858873.22987319
"4943",4943,NA,"PRESENT",-2057192.04391422,3531625.77038139
"4944",4944,NA,"PRESENT",-1293473.08975748,2140861.71968174
"4945",4945,NA,"PRESENT",-1191776.97294801,1861028.53638989
"4946",4946,NA,"PRESENT",-1224642.65977726,1858800.23207095
"4947",4947,NA,"PRESENT",-423036.618798812,821017.518557434
"4948",4948,NA,"PRESENT",-2091860.41781601,3481920.36950262
"4949",4949,NA,"PRESENT",-1310004.75459588,2094605.99105949
"4950",4950,NA,"PRESENT",-1313877.35316674,2112849.29295374
"4951",4951,NA,"PRESENT",-557142.50345509,1729138.54283571
"4952",4952,NA,"PRESENT",-1791534.20412278,2371794.75030684
"4953",4953,NA,"PRESENT",-1233280.84812362,1856806.26143017
"4954",4954,NA,"PRESENT",-729450.924814791,1079910.52095095
"4955",4955,NA,"PRESENT",-547415.639126338,605820.638368228
"4956",4956,NA,"PRESENT",-1459709.27319099,4274599.07368409
"4957",4957,NA,"PRESENT",-2153687.38328415,3208465.81182095
"4958",4958,15,"PRESENT",-469261.318466861,1129073.70182863
"4959",4959,10,"PRESENT",-984449.168988599,1533967.1141574
"4960",4960,NA,"PRESENT",-462764.82190513,1615162.712695
"4961",4961,NA,"PRESENT",-445801.647310547,1616013.76334746
"4962",4962,NA,"PRESENT",-902816.485501911,1922161.12062303
"4963",4963,NA,"PRESENT",-902929.532139747,1924115.06496002
"4964",4964,NA,"PRESENT",-903411.676492771,1923510.55776548
"4965",4965,NA,"PRESENT",-2120503.32674964,3509976.43366683
"4966",4966,NA,"PRESENT",-2121923.99475961,3503260.88240646
"4967",4967,NA,"PRESENT",-1252044.55275897,1851285.82968913
"4968",4968,NA,"PRESENT",-1477289.93212483,2132281.4948983
"4969",4969,NA,"PRESENT",-1454055.08347711,2125010.06583539
"4970",4970,NA,"PRESENT",-413691.604127992,1558676.45537261
"4971",4971,NA,"PRESENT",-461680.757807972,1611279.74452274
"4972",4972,NA,"PRESENT",-1915977.95382033,2539431.48147448
"4973",4973,NA,"PRESENT",-1492578.89990488,1944589.27611613
"4974",4974,NA,"PRESENT",-1755773.24870995,2254591.55716394
"4975",4975,NA,"PRESENT",-930101.354335614,1555490.90777582
"4976",4976,NA,"PRESENT",-1311673.80846514,2134800.87688013
"4977",4977,NA,"PRESENT",-1312169.47830703,2134481.35449028
"4978",4978,NA,"PRESENT",-1424253.09418962,2125188.23874642
"4979",4979,NA,"PRESENT",-579968.355429431,496048.054390309
"4980",4980,NA,"PRESENT",-529376.210151575,945389.892993702
"4981",4981,NA,"PRESENT",-1276388.90546678,2135774.54036154
"4982",4982,NA,"PRESENT",-2130382.61454516,3204420.54711469
"4983",4983,NA,"PRESENT",-1308492.24602702,4528142.17715408
"4984",4984,NA,"PRESENT",-2084038.14991638,3474798.11424677
"4985",4985,NA,"PRESENT",-1818514.06576058,4061079.07413332
"4986",4986,NA,"PRESENT",-1231255.1996171,1859770.30035303
"4987",4987,NA,"PRESENT",-1754330.77037805,2256954.42499854
"4988",4988,NA,"PRESENT",-818157.568072468,1763206.8351464
"4989",4989,NA,"PRESENT",-1229765.05509327,1857040.49894001
"4990",4990,30870,"PRESENT",-1247512.41102786,1854442.91483188
"4991",4991,NA,"PRESENT",-1756078.00439633,2249120.913285
"4992",4992,NA,"PRESENT",-2306343.51975909,3020593.92003728
"4993",4993,NA,"PRESENT",-2140553.90995244,3222119.92829346
"4994",4994,NA,"PRESENT",-2137270.94424392,3228098.50200497
"4995",4995,NA,"PRESENT",-798489.506671395,1037073.7563716
"4996",4996,NA,"PRESENT",-1541667.43542201,1921351.14807826
"4997",4997,31438,"PRESENT",-1918479.50696439,3784041.16756143
"4998",4998,NA,"PRESENT",-2113821.81614477,3528016.00759219
"4999",4999,NA,"PRESENT",-499049.150854849,1190562.62429683
"5000",5000,NA,"PRESENT",-1230420.73209325,1857403.62621834
"5001",5001,NA,"PRESENT",-620986.569291599,1682516.04864543
"5002",5002,NA,"PRESENT",-1355989.79678159,2093263.60067774
"5003",5003,NA,"PRESENT",-1352315.68397942,2027204.4833581
"5004",5004,NA,"PRESENT",-2091462.57071057,3500672.1875319
"5005",5005,31451,"PRESENT",-2072736.86623028,3479985.1849764
"5006",5006,31451,"PRESENT",-2068255.04142609,3465262.06931087
"5007",5007,31451,"PRESENT",-2058993.44037421,3473071.51223749
"5008",5008,NA,"PRESENT",-624362.404100537,528039.734684154
"5009",5009,NA,"PRESENT",-2208011.6193089,3026421.85149534
"5010",5010,NA,"PRESENT",-424221.801952211,914676.257577233
"5011",5011,NA,"PRESENT",-542242.0460164,600494.050006869
"5012",5012,NA,"PRESENT",-1952857.62372207,2802184.80699195
"5013",5013,NA,"PRESENT",-1755146.70058852,2253807.25435381
"5014",5014,NA,"PRESENT",-1756340.52219231,2252962.03238048
"5015",5015,NA,"PRESENT",-1346985.11686833,1755538.18950428
"5016",5016,NA,"PRESENT",-1740347.02745934,2268871.40484863
"5017",5017,31451,"PRESENT",-2081065.06220019,3496100.6542736
"5018",5018,NA,"PRESENT",-728044.926348825,1742200.87980358
"5019",5019,NA,"PRESENT",-2091574.1400748,3500377.60177477
"5020",5020,NA,"PRESENT",-1229335.00071432,1858615.31065345
"5021",5021,NA,"PRESENT",-2084829.720091,3498189.27784111
"5022",5022,NA,"PRESENT",-1754891.17512819,2257534.40858247
"5023",5023,NA,"PRESENT",-1750131.73212052,2260926.49000314
"5024",5024,NA,"PRESENT",-833938.298684525,1819526.96478194
"5025",5025,29483,"PRESENT",-994814.419687704,264956.129159085
"5026",5026,NA,"PRESENT",-1319963.38099106,2138571.69329808
"5027",5027,NA,"PRESENT",-391431.753784231,1605391.68958864
"5028",5028,NA,"PRESENT",-985210.383866138,258944.688360317
"5029",5029,NA,"PRESENT",-1206439.80240434,1682404.28958004
"5030",5030,29607,"PRESENT",-527371.695048876,388769.460005685
"5031",5031,NA,"PRESENT",-1730149.70472261,2275868.27315966
"5032",5032,NA,"PRESENT",-940059.718769125,1385098.34218476
"5033",5033,NA,"PRESENT",-1463159.74565417,2131697.19880565
"5034",5034,30870,"PRESENT",-1230390.3036571,1837264.99426299
"5035",5035,NA,"PRESENT",-1785525.94000513,2384859.20860794
"5036",5036,NA,"PRESENT",-1739319.20049714,2265498.11125596
"5037",5037,NA,"PRESENT",-1741164.76265076,2265180.15630229
"5038",5038,NA,"PRESENT",-877350.686804193,1942558.96626578
"5039",5039,NA,"PRESENT",-1242996.24279284,1856503.84980416
"5040",5040,NA,"PRESENT",-1760910.72486364,2260527.48392552
"5041",5041,30870,"PRESENT",-1215244.19969825,1846712.84905286
"5042",5042,2154032,"PRESENT",-1626859.7045861,2561140.98066963
"5043",5043,NA,"PRESENT",-720436.23642468,236253.073539223
"5044",5044,NA,"PRESENT",-2066936.21045915,3550742.14334672
"5045",5045,NA,"PRESENT",-1872017.83019337,2497002.7419811
"5046",5046,NA,"PRESENT",-2067023.35406696,3551676.69164831
"5047",5047,NA,"PRESENT",-2086572.48792538,3477320.51929006
"5048",5048,NA,"PRESENT",-1224975.79943381,1858723.34416321
"5049",5049,NA,"PRESENT",-1270422.93373402,2140641.90287089
"5050",5050,250,"PRESENT",-1189776.61959519,1864227.36032598
"5051",5051,250,"PRESENT",-1024254.72431544,1849237.75148117
"5052",5052,30666,"PRESENT",-981117.952358607,1560315.06764092
"5053",5053,NA,"PRESENT",-2086113.05287753,3375247.63532845
"5054",5054,NA,"PRESENT",-2079409.88217314,3544260.14556143
"5055",5055,NA,"PRESENT",-2119148.08799841,3519619.38936708
"5056",5056,NA,"PRESENT",-1237099.28576718,1855547.08300137
"5057",5057,NA,"PRESENT",-383437.1265413,1613727.96465171
"5058",5058,NA,"PRESENT",-395629.008479066,1614860.93339549
"5059",5059,NA,"PRESENT",-487729.890362196,1607484.16930697
"5060",5060,NA,"PRESENT",-1272866.88855555,2132047.8823719
"5061",5061,NA,"PRESENT",-2066799.65218315,3469208.37763475
"5062",5062,31438,"PRESENT",-2129903.85875909,3278001.55829681
"5063",5063,NA,"PRESENT",-643710.263433154,1701563.0532565
"5064",5064,NA,"PRESENT",-482428.152833356,1643952.91500299
"5065",5065,NA,"PRESENT",-456454.020893366,1612312.98914188
"5066",5066,NA,"PRESENT",-434531.629504706,1610818.67272279
"5067",5067,NA,"PRESENT",-2128939.48597658,3129325.34525289
"5068",5068,NA,"PRESENT",-1487847.41334085,1935227.57703859
"5069",5069,30003,"PRESENT",-570960.525159252,794831.124894517
"5070",5070,31451,"PRESENT",-2053671.38149448,3467354.16875078
"5071",5071,100,"PRESENT",-1247683.67932214,1854872.79841966
"5072",5072,NA,"PRESENT",-1307268.29028535,2125653.26579218
"5073",5073,NA,"PRESENT",-1231947.81298579,1858543.66838628
"5074",5074,NA,"PRESENT",-486787.417848873,1128923.85918562
"5075",5075,NA,"PRESENT",-482912.59789856,1142105.79730211
"5076",5076,NA,"PRESENT",-983130.652545864,2024886.56011029
"5077",5077,NA,"PRESENT",-984390.842608938,2016065.13265138
"5078",5078,NA,"PRESENT",-1947327.15448154,2802921.10190809
"5079",5079,NA,"PRESENT",-564905.097844942,549830.741872376
"5080",5080,NA,"PRESENT",-570462.283641025,557472.788267868
"5081",5081,NA,"PRESENT",-549791.566597521,612881.324184021
"5082",5082,NA,"PRESENT",-1914833.86280178,2567213.18973298
"5083",5083,34422,"PRESENT",-1096846.24213898,1936828.76981033
"5084",5084,100,"PRESENT",-1949351.89277539,2802115.06364048
"5085",5085,NA,"PRESENT",-1229960.18943098,1866906.97358502
"5086",5086,NA,"PRESENT",-1461049.43423643,2130280.99543488
"5087",5087,NA,"PRESENT",-710272.817669865,1030516.87921605
"5088",5088,NA,"PRESENT",-476863.472031271,890104.897755217
"5089",5089,31451,"PRESENT",-2086172.32350113,3466098.34955724
"5090",5090,100,"PRESENT",-1946027.51435792,2800718.26740599
"5091",5091,1000,"PRESENT",-385464.499443523,1606590.37581194
"5092",5092,NA,"PRESENT",-2074166.88904856,3473027.70294854
"5093",5093,NA,"PRESENT",-546139.973571831,602490.455859367
"5094",5094,NA,"PRESENT",-525114.176717021,1137412.82909395
"5095",5095,NA,"PRESENT",-1946294.01842734,2799594.75749271
"5096",5096,30870,"PRESENT",-1247347.18280437,1835813.61086007
"5097",5097,31158,"PRESENT",-1727792.83866669,4711013.91485505
"5098",5098,29508,"PRESENT",-855757.153525789,294390.862156984
"5099",5099,NA,"PRESENT",-537773.500834499,591269.996764064
"5100",5100,NA,"PRESENT",-571574.584893834,676954.379571051
"5101",5101,NA,"PRESENT",-2072337.68674472,3475083.20558197
"5102",5102,NA,"PRESENT",-2075248.41495368,3473157.938346
"5103",5103,NA,"PRESENT",-466053.627256252,1212541.84671614
"5104",5104,NA,"PRESENT",-1712233.15880354,4722478.09679146
"5105",5105,29508,"PRESENT",-657541.061532052,294586.481270193
"5106",5106,NA,"PRESENT",-822098.65831282,385995.145410743
"5107",5107,NA,"PRESENT",-825726.601192105,398611.757374732
"5108",5108,NA,"PRESENT",-1569036.70035938,4662541.26947511
"5109",5109,NA,"PRESENT",-1574229.31876327,4661995.05972422
"5110",5110,NA,"PRESENT",-2064907.21688714,3608982.28765576
"5111",5111,NA,"PRESENT",-1231206.03300506,1857238.30609656
"5112",5112,NA,"PRESENT",-2194637.37738599,2871285.3727973
"5113",5113,NA,"PRESENT",-1891754.97231704,2514522.80659052
"5114",5114,NA,"PRESENT",-1740691.33910085,2216808.37044821
"5115",5115,NA,"PRESENT",-1638418.20209883,1996806.49514977
"5116",5116,NA,"PRESENT",-1806770.63914877,4083589.25689467
"5117",5117,NA,"PRESENT",-1813121.164503,2397539.93664983
"5118",5118,NA,"PRESENT",-459009.427295935,1126013.42950056
"5119",5119,NA,"PRESENT",-1318210.64905575,2114565.9569357
"5120",5120,NA,"PRESENT",-1860765.68464156,2529886.23735488
"5121",5121,NA,"PRESENT",-1854701.90686081,2513039.93695269
"5122",5122,NA,"PRESENT",-1755589.30391506,2250756.06876781
"5123",5123,123288,"PRESENT",-270911.240238783,1951104.61876217
"5124",5124,31451,"PRESENT",-2071140.39539879,3478320.31990784
"5125",5125,31451,"PRESENT",-2063251.30501677,3476686.69059228
"5126",5126,NA,"PRESENT",-2164842.59230321,2801304.14230128
"5127",5127,NA,"PRESENT",-2116921.39033296,2783525.11649202
"5128",5128,NA,"PRESENT",-2097252.83869864,3455836.73394938
"5129",5129,NA,"PRESENT",-1231857.08168438,1860025.01888207
"5130",5130,NA,"PRESENT",-1289309.04312925,2138862.72823549
"5131",5131,NA,"PRESENT",-2131895.11588582,2799349.0049485
"5132",5132,NA,"PRESENT",-2171956.8601409,2888042.99561058
"5133",5133,11,"PRESENT",-1224628.1007992,1858817.3321946
"5134",5134,NA,"PRESENT",-1193073.80958957,1858738.5735891
"5135",5135,NA,"PRESENT",-2290946.65758474,3048095.81336683
"5136",5136,NA,"PRESENT",-1245310.49106088,1857107.7377797
"5137",5137,NA,"PRESENT",-1588609.89782281,2058011.65641036
"5138",5138,NA,"PRESENT",-2084879.25958438,3475421.02896771
"5139",5139,NA,"PRESENT",-927630.985202816,1576748.21104242
"5140",5140,NA,"PRESENT",-1258546.45114274,2085150.86362589
"5141",5141,NA,"PRESENT",-1515570.23060473,4183990.70791338
"5142",5142,NA,"PRESENT",-485383.083113032,699279.180219157
"5143",5143,NA,"PRESENT",-1199917.99070057,1856213.33821478
"5144",5144,NA,"PRESENT",-520405.345710589,832394.632199417
"5145",5145,NA,"PRESENT",-358432.35705256,1237495.51315147
"5146",5146,NA,"PRESENT",-620837.459202709,1281242.606935
"5147",5147,NA,"PRESENT",-541392.717963674,1438823.15162421
"5148",5148,NA,"PRESENT",-430746.747940344,1511160.44013921
"5149",5149,NA,"PRESENT",-420841.862565862,1542164.88381842
"5150",5150,NA,"PRESENT",-599486.144698289,1715119.49056065
"5151",5151,29631,"PRESENT",-550240.893733906,430201.227018298
"5152",5152,NA,"PRESENT",-2062914.94835715,3606168.1028824
"5153",5153,NA,"PRESENT",-2152841.90844675,3185233.02103516
"5154",5154,NA,"PRESENT",-1232115.76691433,1856975.10140346
"5155",5155,NA,"PRESENT",-527857.881745623,932762.793183043
"5156",5156,NA,"PRESENT",-1298767.759495,2143672.50048921
"5157",5157,NA,"PRESENT",-292285.441172047,1331121.98233508
"5158",5158,30396,"PRESENT",-474254.98189945,1244854.78243899
"5159",5159,31451,"PRESENT",-2069568.88323495,3509062.896524
"5160",5160,30396,"PRESENT",-484702.734708907,1240120.87169098
"5161",5161,NA,"PRESENT",-2073507.05665302,3467931.27963927
"5162",5162,NA,"PRESENT",-390672.754699373,1605701.60408525
"5163",5163,NA,"PRESENT",-1839520.65900635,2455006.29808332
"5164",5164,NA,"PRESENT",-2075930.6840277,3470315.67201496
"5165",5165,NA,"PRESENT",-2106020.92105079,3454143.87771461
"5166",5166,637159,"PRESENT",-2037049.22437044,3315564.99655535
"5167",5167,NA,"PRESENT",-1283119.33531854,2133440.05837492
"5168",5168,NA,"PRESENT",-1926095.22298684,2759646.7493263
"5169",5169,NA,"PRESENT",-1355864.92312479,2092318.79302793
"5170",5170,NA,"PRESENT",-2104043.10703498,3455038.59926993
"5171",5171,NA,"PRESENT",-493910.238177231,998533.830258709
"5172",5172,NA,"PRESENT",-474127.921459482,1168625.31671746
"5173",5173,NA,"PRESENT",-472047.539789467,1164913.64221319
"5174",5174,NA,"PRESENT",-469281.486523958,1165466.02798807
"5175",5175,NA,"PRESENT",-470380.174958014,1166277.0163266
"5176",5176,NA,"PRESENT",-1027412.8133616,267374.800009084
"5177",5177,NA,"PRESENT",-776757.45802153,1816785.78299894
"5178",5178,NA,"PRESENT",-2076681.56984958,3474739.71192697
"5179",5179,NA,"PRESENT",-2131910.56547293,2799421.38440946
"5180",5180,NA,"PRESENT",-2075261.00900245,3473100.47328405
"5181",5181,100,"PRESENT",-1194734.16525207,1856831.35930366
"5182",5182,NA,"PRESENT",-2029817.51530121,3834107.45777952
"5183",5183,NA,"PRESENT",-1729950.40205793,2294375.96840161
"5184",5184,30870,"PRESENT",-1216499.60128239,1838331.64183557
"5185",5185,NA,"PRESENT",-873207.453224816,1460569.43965971
"5186",5186,NA,"PRESENT",-1166722.50808659,1823126.99105363
"5187",5187,NA,"PRESENT",-1204445.88017786,1854580.87574585
"5188",5188,NA,"PRESENT",-1611482.64707531,4063878.03147818
"5189",5189,NA,"PRESENT",-391395.998157393,1608711.97455176
"5190",5190,NA,"PRESENT",-946514.855653763,1338210.213293
"5191",5191,NA,"PRESENT",-1311590.17251154,2134832.49589242
"5192",5192,NA,"PRESENT",-1024141.52228901,1849367.93717577
"5193",5193,NA,"PRESENT",-539828.264528655,494926.829389643
"5194",5194,NA,"PRESENT",-1314588.57704048,2135836.93378533
"5195",5195,NA,"PRESENT",-1468920.56701915,2163442.22910047
"5196",5196,29582,"PRESENT",-568915.150439695,380217.397728615
"5197",5197,100,"PRESENT",-1224724.16509546,1859281.41066077
"5198",5198,100,"PRESENT",-1224684.96492319,1858857.35756418
"5199",5199,NA,"PRESENT",-1311476.71257164,2133278.99271801
"5200",5200,NA,"PRESENT",-567887.486954207,420751.284366603
"5201",5201,NA,"PRESENT",-1718175.52330942,2258608.66314875
"5202",5202,NA,"PRESENT",-1566363.64325641,4661459.76898883
"5203",5203,NA,"PRESENT",-520024.221578352,1659657.06487522
"5204",5204,NA,"PRESENT",-589073.564925872,1670892.3015212
"5205",5205,250,"PRESENT",-1224662.24817903,1858794.52688462
"5206",5206,NA,"PRESENT",-1774625.47195194,2252883.39639036
"5207",5207,NA,"PRESENT",-1774166.91476596,2251393.95592478
"5208",5208,NA,"PRESENT",-783339.185456419,1105891.70692638
"5209",5209,NA,"PRESENT",-436024.769925268,1607627.08824921
"5210",5210,NA,"PRESENT",-417339.005687127,1616451.3686737
"5211",5211,NA,"PRESENT",-1899770.89258092,3776667.04085831
"5212",5212,NA,"PRESENT",-1745579.60938335,2267534.79106599
"5213",5213,NA,"PRESENT",-651182.098209617,1703156.69007847
"5214",5214,NA,"PRESENT",-425637.137753738,1611533.36172412
"5215",5215,NA,"PRESENT",-1228739.99871296,1849469.82052691
"5216",5216,25,"PRESENT",-2075466.51767126,3492084.43897189
"5217",5217,NA,"PRESENT",-964047.050082913,1864797.66811028
"5218",5218,NA,"PRESENT",-1172637.68733018,1810470.70107909
"5219",5219,NA,"PRESENT",-458084.085236713,1633987.10061339
"5220",5220,NA,"PRESENT",-817354.41832603,1802550.97992205
"5221",5221,NA,"PRESENT",-968464.76210523,1569513.64545018
"5222",5222,NA,"PRESENT",-1214113.45106191,1857207.10336469
"5223",5223,31451,"PRESENT",-2057765.90357421,3469988.78610774
"5224",5224,77962,"PRESENT",-1251362.93828045,1845060.15523473
"5225",5225,NA,"PRESENT",-1312842.06350097,2134732.19788046
"5226",5226,NA,"PRESENT",-1557434.493968,2094074.17753076
"5227",5227,NA,"PRESENT",-2088332.40104742,3541615.49983774
"5228",5228,NA,"PRESENT",-522431.350494467,1448373.48347082
"5229",5229,NA,"PRESENT",-619076.231808106,1034183.24998977
"5230",5230,NA,"PRESENT",-1278020.00441111,2123484.15971944
"5231",5231,NA,"PRESENT",-2064920.55933478,3488978.25175047
"5232",5232,31032,"PRESENT",-1357035.08254771,2125204.74115133
"5233",5233,NA,"PRESENT",-1947003.72598815,2797295.79695672
"5234",5234,NA,"PRESENT",-1229092.90533383,1858323.02374769
"5235",5235,NA,"PRESENT",-761562.285029946,556350.26382965
"5236",5236,NA,"PRESENT",-564806.50078246,692577.103362694
"5237",5237,77962,"PRESENT",-1248569.88896956,1841516.73848284
"5238",5238,NA,"PRESENT",-1224350.07809358,1860016.15015067
"5239",5239,NA,"PRESENT",-941722.793830588,1571532.73975751
"5240",5240,NA,"PRESENT",-730858.531667027,1735878.53024208
"5241",5241,NA,"PRESENT",-1804700.14293606,4079908.75876437
"5242",5242,NA,"PRESENT",-1713467.00077476,4722560.3977478
"5243",5243,NA,"PRESENT",-822252.744642638,1811785.04969543
"5244",5244,343281,"PRESENT",-1154471.56163798,1955023.66824559
"5245",5245,34489,"PRESENT",-1247929.74548815,1851337.57910891
"5246",5246,NA,"PRESENT",-2066976.11598228,3479749.16300191
"5247",5247,NA,"PRESENT",-2068751.40790254,3490324.07875511
"5248",5248,NA,"PRESENT",-906116.146458922,1588776.02442379
"5249",5249,NA,"PRESENT",-2116346.31452853,3504565.26710957
