"","coordinateUncertaintyInMeters","occurrenceStatus","decimalLongitude","decimalLatitude"
"4735",NA,"PRESENT",-77.391791,-8.014749
"4736",NA,"PRESENT",-77.382968,-8.006974
"4737",NA,"PRESENT",-77.401516,-8.001805
"4738",NA,"PRESENT",-77.379051,-7.99447
"4739",NA,"PRESENT",-77.357666,-7.9761
"4740",NA,"PRESENT",-77.350305,-7.952426
"4741",NA,"PRESENT",-77.353074,-7.995848
"4742",NA,"PRESENT",-77.255185,-8.032332
"4743",NA,"PRESENT",-77.298863,-8.039836
"4744",NA,"PRESENT",-77.264611,-8.021714
"4745",NA,"PRESENT",-77.39494,-7.934239
"4746",NA,"PRESENT",-77.357015,-7.976375
"4747",30258,"PRESENT",-65.335206,-22.790051
"4748",100,"PRESENT",-74.061413,11.101936
"4749",NA,"PRESENT",-69.613754,-18.349968
"4750",NA,"PRESENT",-74.06141,11.101936
"4751",NA,"PRESENT",-65.778046,-26.749622
"4752",NA,"PRESENT",-76.60823,-11.74528
"4753",NA,"PRESENT",-74.04743,11.108374
"4754",NA,"PRESENT",-74.04909,11.107285
"4755",NA,"PRESENT",-69.366005,-18.370153
"4756",NA,"PRESENT",-78.156075,-0.551695
"4757",31434,"PRESENT",-79.339536,-2.621441
"4758",NA,"PRESENT",-78.15072,-0.581659
"4759",NA,"PRESENT",-69.15315,-18.4988
"4760",NA,"PRESENT",-69.09517,-14.691284
"4761",NA,"PRESENT",-69.092,-14.702
"4762",NA,"PRESENT",-77.84676,-0.423485
"4763",NA,"PRESENT",-79.18855,-3.355659
"4764",NA,"PRESENT",-66.22775,-25.500977
"4765",NA,"PRESENT",-65.94879,-25.234938
"4766",58232,"PRESENT",-72.173238,-15.685755
"4767",NA,"PRESENT",-65.22841,-22.858511
"4768",NA,"PRESENT",-71.98133,-15.617603
"4769",NA,"PRESENT",-71.83058,-15.622506
"4770",NA,"PRESENT",-69.667496,-28.230587
"4771",NA,"PRESENT",-78.356735,-0.418716
"4772",NA,"PRESENT",-65.53567,-25.122833
"4773",NA,"PRESENT",-64.60748,-21.712952
"4774",NA,"PRESENT",-70.643555,-14.110644
"4775",NA,"PRESENT",-63.24105,-19.718506
"4776",NA,"PRESENT",-63.22483,-19.739594
"4777",NA,"PRESENT",-69.3542,-18.451069
"4778",NA,"PRESENT",-74.41973,-14.66999
"4779",NA,"PRESENT",-68.65352,-20.828611
"4780",NA,"PRESENT",-79.11667,-2.866667
"4781",NA,"PRESENT",-78.59109,-1.210552
"4782",NA,"PRESENT",-70.694595,-14.053105
"4783",NA,"PRESENT",-70.696304,-14.037376
"4784",1e+06,"PRESENT",-67.824542,-25.825717
"4785",31451,"PRESENT",-78.293261,-0.170229
"4786",30683,"PRESENT",-63.996909,-18.083455
"4787",NA,"PRESENT",-64.13384,-18.094625
"4788",NA,"PRESENT",-64.04755,-18.118444
"4789",NA,"PRESENT",-65.96056,-27.19313
"4790",30870,"PRESENT",-71.825305,-15.730077
"4791",NA,"PRESENT",-76.60448,-11.729967
"4792",NA,"PRESENT",-72.56208,-13.347803
"4793",NA,"PRESENT",-78.1467,-0.321863
"4794",NA,"PRESENT",-70.65088,-13.97968
"4795",NA,"PRESENT",-77.80209,-6.758229
"4796",NA,"PRESENT",-64.50073,-18.09656
"4797",29631,"PRESENT",-65.701905,-28.385655
"4798",10,"PRESENT",-72.539584,-13.453863
"4799",10,"PRESENT",-71.905891,-15.611144
"4800",183,"PRESENT",-71.54274,-16.400937
"4801",30357,"PRESENT",-65.143363,-21.665763
"4802",NA,"PRESENT",-71.42343,-16.408289
"4803",NA,"PRESENT",-72.53958,-13.453863
"4804",NA,"PRESENT",-71.90589,-15.611144
"4805",NA,"PRESENT",-63.876,-18.189384
"4806",NA,"PRESENT",-63.198307,-18.361034
"4807",NA,"PRESENT",-63.58097,-18.122034
"4808",NA,"PRESENT",-78.30108,-0.484532
"4809",NA,"PRESENT",-69.13829,-19.8668
"4810",NA,"PRESENT",-69.199745,-19.585564
"4811",NA,"PRESENT",-72.58255,-13.381758
"4812",NA,"PRESENT",-72.55809,-13.34109
"4813",NA,"PRESENT",-72.0864,-15.621469
"4814",NA,"PRESENT",-66.82351,-17.66106
"4815",NA,"PRESENT",-78.52426,-0.192514
"4816",30175,"PRESENT",-65.260704,-23.518335
"4817",30258,"PRESENT",-65.314597,-22.702609
"4818",30258,"PRESENT",-65.314057,-22.731725
"4819",30258,"PRESENT",-65.360638,-22.685549
"4820",30112,"PRESENT",-64.451136,-24.000623
"4821",29891,"PRESENT",-65.987125,-26.02026
"4822",29891,"PRESENT",-66.157008,-26.072036
"4823",30870,"PRESENT",-71.408014,-15.738293
"4824",NA,"PRESENT",-72.42444,-13.230922
"4825",NA,"PRESENT",-71.9067,-15.612569
"4826",NA,"PRESENT",-63.619686,-18.065908
"4827",NA,"PRESENT",-69.21203,-19.53898
"4828",NA,"PRESENT",-76.60871,-11.742939
"4829",NA,"PRESENT",-78.50238,-0.214297
"4830",NA,"PRESENT",-78.25874,-0.26837
"4831",NA,"PRESENT",-71.90608,-15.611479
"4832",NA,"PRESENT",-63.648575,-18.121822
"4833",NA,"PRESENT",-64.298225,-18.090454
"4834",NA,"PRESENT",-64.69402,-17.844303
"4835",NA,"PRESENT",-66.4894,-17.702242
"4836",NA,"PRESENT",-71.84231,-15.599848
"4837",NA,"PRESENT",-72.54468,-13.163326
"4838",NA,"PRESENT",-69.92389,-17.6925
"4839",NA,"PRESENT",-78.20159,-0.33298
"4840",NA,"PRESENT",-71.963597,-15.515311
"4841",NA,"PRESENT",-74.09794,-12.964177
"4842",NA,"PRESENT",-73.148,-13.403
"4843",NA,"PRESENT",-78.28274,-0.268542
"4844",NA,"PRESENT",-76.12806,-11.520278
"4845",NA,"PRESENT",-63.82121,-18.178677
"4846",NA,"PRESENT",-64.60634,-17.883032
"4847",NA,"PRESENT",-63.28237,-20.434032
"4848",NA,"PRESENT",-73.230965,-13.335318
"4849",NA,"PRESENT",-73.501,-13.246
"4850",NA,"PRESENT",-78.2825,-0.266332
"4851",NA,"PRESENT",-72.580925,-13.38106
"4852",NA,"PRESENT",-75.33112,4.657136
"4853",NA,"PRESENT",-63.78167,-18.18352
"4854",NA,"PRESENT",-72.06817,-13.33944
"4855",29798,"PRESENT",-65.79075,-26.88044
"4856",NA,"PRESENT",-63.879609,-18.181288
"4857",NA,"PRESENT",-77.002671,-11.986263
"4858",10,"PRESENT",-69.630551,-18.399217
"4859",NA,"PRESENT",-73.137,-13.376
"4860",NA,"PRESENT",-72.27049,-13.263074
"4861",NA,"PRESENT",-64.5819,-18.094942
"4862",NA,"PRESENT",-63.833378,-18.490532
"4863",NA,"PRESENT",-63.92745,-18.536192
"4864",NA,"PRESENT",-63.99165,-18.557268
"4865",NA,"PRESENT",-63.90657,-18.727957
"4866",NA,"PRESENT",-77.68216,-9.103964
"4867",NA,"PRESENT",-73.138,-13.376
"4868",NA,"PRESENT",-65.81985,-25.1783
"4869",NA,"PRESENT",-65.67164,-27.054157
"4870",NA,"PRESENT",-65.203514,-22.207748
"4871",10,"PRESENT",-69.24304,-18.19116
"4872",10,"PRESENT",-69.105156,-18.689978
"4873",NA,"PRESENT",-78.296524,-0.477409
"4874",NA,"PRESENT",-78.31037,-0.458153
"4875",NA,"PRESENT",-77.772,-6.934441
"4876",NA,"PRESENT",-78.329,-0.482663
"4877",NA,"PRESENT",-77.808014,-6.768464
"4878",NA,"PRESENT",-71.97634,-15.598092
"4879",NA,"PRESENT",-78.25206,-0.496032
"4880",31451,"PRESENT",-78.039727,-0.207062
"4881",30870,"PRESENT",-71.913994,-15.747442
"4882",NA,"PRESENT",-72.121635,-13.341112
"4883",NA,"PRESENT",-71.90625,-15.612207
"4884",NA,"PRESENT",-78.08691,0.201418
"4885",NA,"PRESENT",-68.82001,-21.026201
"4886",NA,"PRESENT",-69.08581,-15.738097
"4887",10,"PRESENT",-69.542423,-18.114058
"4888",NA,"PRESENT",-77.353249,-8.026378
"4889",NA,"PRESENT",-77.255184,-8.032287
"4890",NA,"PRESENT",-77.298591,-8.039838
"4891",NA,"PRESENT",-77.405932,-7.967707
"4892",NA,"PRESENT",-77.373511,-8.000647
"4893",NA,"PRESENT",-77.369903,-7.959906
"4894",NA,"PRESENT",-77.340052,-7.967017
"4895",NA,"PRESENT",-77.400954,-7.905265
"4896",NA,"PRESENT",-77.362761,-7.974408
"4897",NA,"PRESENT",-77.495,-7.78422
"4898",NA,"PRESENT",-77.493709,-7.700279
"4899",NA,"PRESENT",-77.470974,-7.763439
"4900",NA,"PRESENT",-77.51876,-7.767713
"4901",NA,"PRESENT",-77.525836,-7.747825
"4902",77954,"PRESENT",-72.075195,-15.6845
"4903",31451,"PRESENT",-78.344857,-0.126859
"4904",NA,"PRESENT",-68.83102,-20.037708
"4905",NA,"PRESENT",-73.74033,4.509567
"4906",NA,"PRESENT",-73.30542,-14.212944
"4907",NA,"PRESENT",-63.233547,-19.782213
"4908",NA,"PRESENT",-73.925026,-14.319977
"4909",NA,"PRESENT",-75.45037,4.926397
"4910",NA,"PRESENT",-79.540276,-5.88
"4911",31451,"PRESENT",-78.343552,-0.377288
"4912",NA,"PRESENT",-71.60089,-15.70682
"4913",NA,"PRESENT",-66.317245,-17.3028
"4914",NA,"PRESENT",-78.25864,-0.269172
"4915",NA,"PRESENT",-65.98668,-27.388992
"4916",NA,"PRESENT",-78.14988,-0.362074
"4917",NA,"PRESENT",-69.480385,-18.16088
"4918",NA,"PRESENT",-70.319756,-27.315239
"4919",30258,"PRESENT",-65.324044,-22.723614
"4920",NA,"PRESENT",-69.0489,-19.806
"4921",NA,"PRESENT",-78.4425,-0.6321
"4922",NA,"PRESENT",-73.94876,-14.619506
"4923",NA,"PRESENT",-74.4181,-14.6164
"4924",NA,"PRESENT",-65.25003,-22.27407
"4925",30870,"PRESENT",-71.887831,-15.764465
"4926",1000,"PRESENT",-71.620216,-15.637314
"4927",NA,"PRESENT",-77.79882,-6.760591
"4928",NA,"PRESENT",-78.20386,-0.332849
"4929",NA,"PRESENT",-79.39339,-6.587717
"4930",NA,"PRESENT",-78.261604,0.231357
"4931",NA,"PRESENT",-79.294876,-6.118281
"4932",NA,"PRESENT",-65.51367,-25.557293
"4933",30810,"PRESENT",-67.997768,-16.528042
"4934",NA,"PRESENT",-78.91342,-0.859648
"4935",NA,"PRESENT",-63.871414,-18.166435
"4936",NA,"PRESENT",-65.7812,-26.738253
"4937",NA,"PRESENT",-71.63017,-15.64866
"4938",30870,"PRESENT",-71.839604,-15.623433
"4939",100,"PRESENT",-71.903801,-15.606008
"4940",100,"PRESENT",-71.871529,-15.604355
"4941",NA,"PRESENT",-65.72005,-21.433256
"4942",NA,"PRESENT",-71.904854,-15.610813
"4943",NA,"PRESENT",-78.00823,0.010343
"4944",NA,"PRESENT",-72.34907,-13.115067
"4945",NA,"PRESENT",-71.58611,-15.614192
"4946",NA,"PRESENT",-71.90601,-15.611367
"4947",NA,"PRESENT",-64.41522,-24.901274
"4948",NA,"PRESENT",-78.361275,-0.409538
"4949",NA,"PRESENT",-72.54268,-13.505923
"4950",NA,"PRESENT",-72.565125,-13.344359
"4951",NA,"PRESENT",-65.47128,-17.0645
"4952",NA,"PRESENT",-76.82584,-10.676529
"4953",NA,"PRESENT",-71.99117,-15.622706
"4954",NA,"PRESENT",-67.47544,-22.58187
"4955",NA,"PRESENT",-65.79807,-26.70726
"4956",NA,"PRESENT",-72.280556,6.470965
"4957",NA,"PRESENT",-79.2011,-2.8388
"4958",15,"PRESENT",-64.79551,-22.25106
"4959",10,"PRESENT",-69.781805,-18.561602
"4960",NA,"PRESENT",-64.579,-18.0754
"4961",NA,"PRESENT",-64.41102,-18.072405
"4962",NA,"PRESENT",-68.75,-15.253
"4963",NA,"PRESENT",-68.75,-15.236
"4964",NA,"PRESENT",-68.755,-15.241
"4965",NA,"PRESENT",-78.58011,-0.118546
"4966",NA,"PRESENT",-78.599625,-0.178871
"4967",NA,"PRESENT",-72.17713,-15.657472
"4968",NA,"PRESENT",-74.10205,-13.049598
"4969",NA,"PRESENT",-73.88786,-13.131641
"4970",NA,"PRESENT",-64.10889,-18.574444
"4971",NA,"PRESENT",-64.56944,-18.109167
"4972",NA,"PRESENT",-77.799835,-9.077942
"4973",NA,"PRESENT",-74.41722,-14.666667
"4974",NA,"PRESENT",-76.61298,-11.736241
"4975",NA,"PRESENT",-69.23017,-18.405813
"4976",NA,"PRESENT",-72.52682,-13.15481
"4977",NA,"PRESENT",-72.531784,-13.157235
"4978",NA,"PRESENT",-73.60462,-13.153707
"4979",NA,"PRESENT",-66.189964,-27.636007
"4980",NA,"PRESENT",-65.47715,-23.806887
"4981",NA,"PRESENT",-72.19058,-13.171473
"4982",NA,"PRESENT",-79.00002,-2.902324
"4983",NA,"PRESENT",-70.86036,8.839701
"4984",NA,"PRESENT",-78.300804,-0.483889
"4985",NA,"PRESENT",-75.46322,4.733202
"4986",NA,"PRESENT",-71.969284,-15.598456
"4987",NA,"PRESENT",-76.597,-11.717
"4988",NA,"PRESENT",-68.01258,-16.66957
"4989",NA,"PRESENT",-71.95695,-15.62309
"4990",30870,"PRESENT",-72.130787,-15.633321
"4991",NA,"PRESENT",-76.6215,-11.7837
"4992",NA,"PRESENT",-80.77417,-4.352411
"4993",NA,"PRESENT",-79.07,-2.73
"4994",NA,"PRESENT",-79.0344,-2.679472
"4995",NA,"PRESENT",-68.20535,-22.917929
"4996",NA,"PRESENT",-74.91039,-14.826555
"4997",31438,"PRESENT",-76.563418,2.211592
"4998",NA,"PRESENT",-78.50293,0.040374
"4999",NA,"PRESENT",-65.0786,-21.7156
"5000",NA,"PRESENT",-71.96302,-15.6195
"5001",NA,"PRESENT",-66.11603,-17.44604
"5002",NA,"PRESENT",-72.98193,-13.4838
"5003",NA,"PRESENT",-73.0011,-14.060667
"5004",NA,"PRESENT",-78.33798,-0.237176
"5005",31451,"PRESENT",-78.197073,-0.448729
"5006",31451,"PRESENT",-78.173544,-0.589246
"5007",31451,"PRESENT",-78.084782,-0.527624
"5008",NA,"PRESENT",-66.64817,-27.345974
"5009",NA,"PRESENT",-79.892,-4.419454
"5010",NA,"PRESENT",-64.39919,-24.099205
"5011",NA,"PRESENT",-65.74547,-26.754543
"5012",NA,"PRESENT",-77.85279,-6.711968
"5013",NA,"PRESENT",-76.60791,-11.74369
"5014",NA,"PRESENT",-76.61999,-11.74992
"5015",NA,"PRESENT",-73.17684,-16.415668
"5016",NA,"PRESENT",-76.45355,-11.62632
"5017",31451,"PRESENT",-78.252508,-0.290962
"5018",NA,"PRESENT",-67.1412,-16.890089
"5019",NA,"PRESENT",-78.33926,-0.239767
"5020",NA,"PRESENT",-71.95158,-15.609762
"5021",NA,"PRESENT",-78.283005,-0.2675
"5022",NA,"PRESENT",-76.60166,-11.711398
"5023",NA,"PRESENT",-76.5535,-11.68635
"5024",NA,"PRESENT",-68.13721,-16.175276
"5025",29483,"PRESENT",-70.7809,-29.415941
"5026",NA,"PRESENT",-72.60263,-13.115958
"5027",NA,"PRESENT",-63.87605,-18.17684
"5028",NA,"PRESENT",-70.68176,-29.473267
"5029",NA,"PRESENT",-71.86387,-17.146715
"5030",29607,"PRESENT",-65.672067,-28.57274
"5031",NA,"PRESENT",-76.35078,-11.574889
"5032",NA,"PRESENT",-69.43396,-19.864944
"5033",NA,"PRESENT",-73.96845,-13.06612
"5034",30870,"PRESENT",-71.978183,-15.79368
"5035",NA,"PRESENT",-76.75635,-10.56789
"5036",NA,"PRESENT",-76.44736,-11.65676
"5037",NA,"PRESENT",-76.465,-11.657778
"5038",NA,"PRESENT",-68.49265,-15.08867
"5039",NA,"PRESENT",-72.085464,-15.618626
"5040",NA,"PRESENT",-76.655045,-11.679471
"5041",30870,"PRESENT",-71.824172,-15.722299
"5042",2154032,"PRESENT",-75.113265,-9.164723
"5043",NA,"PRESENT",-67.82994,-29.80674
"5044",NA,"PRESENT",-78.07284,0.197802
"5045",NA,"PRESENT",-77.440285,-9.49681
"5046",NA,"PRESENT",-78.072624,0.206541
"5047",NA,"PRESENT",-78.320175,-0.457828
"5048",NA,"PRESENT",-71.909294,-15.611805
"5049",NA,"PRESENT",-72.13013,-13.133252
"5050",250,"PRESENT",-71.564369,-15.587841
"5051",250,"PRESENT",-69.970192,-15.819584
"5052",30666,"PRESENT",-69.731994,-18.336769
"5053",NA,"PRESENT",-78.424702,-1.395555
"5054",NA,"PRESENT",-78.187637,0.151748
"5055",NA,"PRESENT",-78.55805,-0.031102
"5056",NA,"PRESENT",-72.02911,-15.630972
"5057",NA,"PRESENT",-63.79486,-18.106697
"5058",NA,"PRESENT",-63.915165,-18.094248
"5059",NA,"PRESENT",-64.82826,-18.134922
"5060",NA,"PRESENT",-72.15994,-13.206408
"5061",NA,"PRESENT",-78.15674,-0.554543
"5062",31438,"PRESENT",-78.914245,-2.234009
"5063",NA,"PRESENT",-66.33172,-17.273531
"5064",NA,"PRESENT",-64.76446,-17.821827
"5065",NA,"PRESENT",-64.51744,-18.10161
"5066",NA,"PRESENT",-64.30104,-18.120003
"5067",NA,"PRESENT",-79.0712,-3.584
"5068",NA,"PRESENT",-74.380356,-14.751643
"5069",30003,"PRESENT",-65.968305,-25.08196
"5070",31451,"PRESENT",-78.044436,-0.586122
"5071",100,"PRESENT",-72.132111,-15.629484
"5072",NA,"PRESENT",-72.49213,-13.237655
"5073",NA,"PRESENT",-71.97693,-15.608592
"5074",NA,"PRESENT",-64.97452,-22.247496
"5075",NA,"PRESENT",-64.93057,-22.1356
"5076",NA,"PRESENT",-69.46425,-14.319222
"5077",NA,"PRESENT",-69.48166,-14.3952
"5078",NA,"PRESENT",-77.80191,-6.711237
"5079",NA,"PRESENT",-66.00662,-27.18071
"5080",NA,"PRESENT",-66.06239,-27.11339
"5081",NA,"PRESENT",-65.820335,-26.646044
"5082",NA,"PRESENT",-77.75917,-8.834187
"5083",34422,"PRESENT",-70.614848,-15.018083
"5084",100,"PRESENT",-77.821112,-6.716284
"5085",NA,"PRESENT",-71.951283,-15.537602
"5086",NA,"PRESENT",-73.94966,-13.080147
"5087",NA,"PRESENT",-67.30362,-23.012756
"5088",NA,"PRESENT",-64.95299,-24.295633
"5089",31451,"PRESENT",-78.328565,-0.561579
"5090",100,"PRESENT",-77.792494,-6.73222
"5091",1000,"PRESENT",-63.816694,-18.167811
"5092",NA,"PRESENT",-78.21682,-0.511201
"5093",NA,"PRESENT",-65.78592,-26.736183
"5094",NA,"PRESENT",-65.36276,-22.163523
"5095",NA,"PRESENT",-77.79611,-6.741944
"5096",30870,"PRESENT",-72.143685,-15.794525
"5097",31158,"PRESENT",-74.180597,11.008954
"5098",29508,"PRESENT",-69.258579,-29.242745
"5099",NA,"PRESENT",-65.70185,-26.834948
"5100",NA,"PRESENT",-66.02371,-26.090397
"5101",NA,"PRESENT",-78.19875,-0.494312
"5102",NA,"PRESENT",-78.22609,-0.508798
"5103",NA,"PRESENT",-64.736084,-21.536283
"5104",NA,"PRESENT",-74.04493,11.1096
"5105",29508,"PRESENT",-67.117697,-29.333052
"5106",NA,"PRESENT",-68.83751,-28.475418
"5107",NA,"PRESENT",-68.868484,-28.365583
"5108",NA,"PRESENT",-72.918144,10.380103
"5109",NA,"PRESENT",-72.96107,10.379089
"5110",NA,"PRESENT",-77.99503,0.735047
"5111",NA,"PRESENT",-71.97075,-15.620392
"5112",NA,"PRESENT",-79.95605,-5.825241
"5113",NA,"PRESENT",-77.60362,-9.322405
"5114",NA,"PRESENT",-76.51024,-12.080334
"5115",NA,"PRESENT",-75.76381,-14.087895
"5116",NA,"PRESENT",-75.34472,4.936945
"5117",NA,"PRESENT",-76.99985,-10.42962
"5118",NA,"PRESENT",-64.69179,-22.280043
"5119",NA,"PRESENT",-72.60501,-13.326273
"5120",NA,"PRESENT",-77.30152,-9.218694
"5121",NA,"PRESENT",-77.26341,-9.373193
"5122",NA,"PRESENT",-76.61522,-11.769898
"5123",123288,"PRESENT",-62.62376,-15.207873
"5124",31451,"PRESENT",-78.184939,-0.465836
"5125",31451,"PRESENT",-78.118042,-0.48963
"5126",NA,"PRESENT",-79.77083,-6.484099
"5127",NA,"PRESENT",-79.35864,-6.697697
"5128",NA,"PRESENT",-78.43588,-0.643545
"5129",NA,"PRESENT",-71.974915,-15.59584
"5130",NA,"PRESENT",-72.31104,-13.135443
"5131",NA,"PRESENT",-79.475555,-6.539722
"5132",NA,"PRESENT",-79.732414,-5.702278
"5133",11,"PRESENT",-71.905856,-15.611229
"5134",NA,"PRESENT",-71.60037,-15.633143
"5135",NA,"PRESENT",-80.6037,-4.124096
"5136",NA,"PRESENT",-72.1074,-15.6118
"5137",NA,"PRESENT",-75.22886,-13.60129
"5138",NA,"PRESENT",-78.30746,-0.477213
"5139",NA,"PRESENT",-69.192924,-18.224134
"5140",NA,"PRESENT",-72.059326,-13.624634
"5141",NA,"PRESENT",-72.81266,5.640159
"5142",NA,"PRESENT",-65.108246,-25.926468
"5143",NA,"PRESENT",-71.66854,-15.65043
"5144",NA,"PRESENT",-65.4263,-24.7768
"5145",NA,"PRESENT",-63.63693,-21.347744
"5146",NA,"PRESENT",-66.27834,-20.89859
"5147",NA,"PRESENT",-65.41874,-19.571468
"5148",NA,"PRESENT",-64.29155,-18.97961
"5149",NA,"PRESENT",-64.184395,-18.715002
"5150",NA,"PRESENT",-65.89202,-17.17188
"5151",29631,"PRESENT",-65.900411,-28.210191
"5152",NA,"PRESENT",-77.98073,0.706729
"5153",NA,"PRESENT",-79.219795,-3.050478
"5154",NA,"PRESENT",-71.97976,-15.622045
"5155",NA,"PRESENT",-65.46617,-23.91545
"5156",NA,"PRESENT",-72.3972,-13.0868
"5157",NA,"PRESENT",-62.94754,-20.556295
"5158",30396,"PRESENT",-64.808938,-21.256874
"5159",31451,"PRESENT",-78.139091,-0.184232
"5160",30396,"PRESENT",-64.916352,-21.294608
"5161",NA,"PRESENT",-78.21644,-0.558846
"5162",NA,"PRESENT",-63.86846,-18.174335
"5163",NA,"PRESENT",-77.184364,-9.898901
"5164",NA,"PRESENT",-78.235016,-0.534202
"5165",NA,"PRESENT",-78.514,-0.649225
"5166",637159,"PRESENT",-78.05808,-1.995416
"5167",NA,"PRESENT",-72.25638,-13.187065
"5168",NA,"PRESENT",-77.6555,-7.11849
"5169",NA,"PRESENT",-72.981514,-13.492112
"5170",NA,"PRESENT",-78.49583,-0.643231
"5171",NA,"PRESENT",-65.09204,-23.362476
"5172",NA,"PRESENT",-64.83231,-21.91069
"5173",NA,"PRESENT",-64.812325,-21.94308
"5174",NA,"PRESENT",-64.78397,-21.939096
"5175",NA,"PRESENT",-64.7949,-21.931845
"5176",NA,"PRESENT",-71.13098,-29.374994
"5177",NA,"PRESENT",-67.5816,-16.2247
"5178",NA,"PRESENT",-78.23689,-0.492639
"5179",NA,"PRESENT",-79.47561,-6.53906
"5180",NA,"PRESENT",-78.22626,-0.509313
"5181",100,"PRESENT",-71.61787,-15.648539
"5182",NA,"PRESENT",-77.4667,2.8
"5183",NA,"PRESENT",-76.33012,-11.413341
"5184",30870,"PRESENT",-71.842702,-15.793925
"5185",NA,"PRESENT",-68.72107,-19.251192
"5186",NA,"PRESENT",-71.37109,-15.958439
"5187",NA,"PRESENT",-71.71362,-15.661521
"5188",NA,"PRESENT",-73.71091,4.56881
"5189",NA,"PRESENT",-63.874855,-18.148216
"5190",NA,"PRESENT",-69.528139,-20.263806
"5191",NA,"PRESENT",-72.526,-13.154595
"5192",NA,"PRESENT",-69.96901,-15.818522
"5193",NA,"PRESENT",-65.76247,-27.659185
"5194",NA,"PRESENT",-72.55371,-13.143678
"5195",NA,"PRESENT",-73.9952,-12.784994
"5196",29582,"PRESENT",-66.12209,-28.632165
"5197",100,"PRESENT",-71.906432,-15.607149
"5198",100,"PRESENT",-71.906376,-15.610844
"5199",NA,"PRESENT",-72.526146,-13.168208
"5200",NA,"PRESENT",-66.0935,-28.285166
"5201",NA,"PRESENT",-76.255936,-11.73694
"5202",NA,"PRESENT",-72.897,10.367
"5203",NA,"PRESENT",-65.130196,-17.675714
"5204",NA,"PRESENT",-65.80645,-17.557219
"5205",250,"PRESENT",-71.906204,-15.611403
"5206",NA,"PRESENT",-76.791687,-11.732924
"5207",NA,"PRESENT",-76.78894,-11.74637
"5208",NA,"PRESENT",-68.01258,-22.335787
"5209",NA,"PRESENT",-64.31671,-18.147158
"5210",NA,"PRESENT",-64.12945,-18.075556
"5211",NA,"PRESENT",-76.41004,2.123266
"5212",NA,"PRESENT",-76.504,-11.633
"5213",NA,"PRESENT",-66.40446,-17.257055
"5214",NA,"PRESENT",-64.21286,-18.115997
"5215",NA,"PRESENT",-71.952824,-15.689272
"5216",25,"PRESENT",-78.208094,-0.334223
"5217",NA,"PRESENT",-69.37633,-15.718239
"5218",NA,"PRESENT",-71.43782,-16.063978
"5219",NA,"PRESENT",-64.52715,-17.914251
"5220",NA,"PRESENT",-67.98443,-16.329777
"5221",NA,"PRESENT",-69.60105,-18.264566
"5222",NA,"PRESENT",-71.80527,-15.632295
"5223",31451,"PRESENT",-78.07732,-0.557357
"5224",77962,"PRESENT",-72.175388,-15.711784
"5225",NA,"PRESENT",-72.53798,-13.154564
"5226",NA,"PRESENT",-74.898056,-13.315
"5227",NA,"PRESENT",-78.2677,0.13728
"5228",NA,"PRESENT",-65.22583,-19.495075
"5229",NA,"PRESENT",-66.365524,-23.016636
"5230",NA,"PRESENT",-72.21554,-13.277372
"5231",NA,"PRESENT",-78.119705,-0.374562
"5232",31032,"PRESENT",-72.965766,-13.205043
"5233",NA,"PRESENT",-77.805,-6.761667
"5234",NA,"PRESENT",-71.94946,-15.612456
"5235",NA,"PRESENT",-68.09033,-27.0465
"5236",NA,"PRESENT",-65.946,-25.959
"5237",77962,"PRESENT",-72.151091,-15.744367
"5238",NA,"PRESENT",-71.90225,-15.601048
"5239",NA,"PRESENT",-69.3354,-18.2616
"5240",NA,"PRESENT",-67.17169,-16.943562
"5241",NA,"PRESENT",-75.33041,4.899722
"5242",NA,"PRESENT",-74.05493,11.111583
"5243",NA,"PRESENT",-68.02741,-16.247658
"5244",343281,"PRESENT",-71.157578,-14.824323
"5245",34489,"PRESENT",-72.137243,-15.659888
"5246",NA,"PRESENT",-78.14723,-0.457301
"5247",NA,"PRESENT",-78.15159,-0.357912
"5248",NA,"PRESENT",-68.97317,-18.131697
"5249",NA,"PRESENT",-78.54983,-0.173184
"5250",77962,"PRESENT",-72.06879,-15.782032
"5251",1000,"PRESENT",-67.614434,-21.77864
"5252",NA,"PRESENT",-67.5631,-21.9281
"5253",NA,"PRESENT",-76.52258,-11.675563
"5254",NA,"PRESENT",-72.276535,-13.143422
"5255",NA,"PRESENT",-75.93056,-11.95
"5256",NA,"PRESENT",-69.22503,-18.206404
"5257",NA,"PRESENT",-65.10155,-21.770979
"5258",31020,"PRESENT",-71.943696,-13.596318
"5259",31451,"PRESENT",-78.094485,-0.466786
"5260",NA,"PRESENT",-79.15504,-2.834692
"5261",NA,"PRESENT",-71.97684,-15.621104
"5262",NA,"PRESENT",-71.906166,-15.612112
"5263",NA,"PRESENT",-71.53616,-16.394592
"5264",NA,"PRESENT",-71.57759,-15.636105
"5265",NA,"PRESENT",-79.17023,-3.527128
"5266",NA,"PRESENT",-78.19452,-0.329225
"5267",NA,"PRESENT",-72.46582,-14.98724
"5268",NA,"PRESENT",-65.89722,-27.26478
"5269",NA,"PRESENT",-78.32668,-0.243758
"5270",NA,"PRESENT",-65.50453,-24.731129
"5271",NA,"PRESENT",-71.52323,-16.400024
"5272",NA,"PRESENT",-65.290886,-24.419722
"5273",NA,"PRESENT",-78.13024,-0.381161
"5274",NA,"PRESENT",-65.46594,-22.134668
